Property_ID,Listing_Date,Area,Community,Property_Type,Developer,Bedrooms,Bathrooms,Size_SqFt,Floor_No,Parking_Spaces,Furnished,Handover_Status,Property_Age,Sale_Price,Annual_Rent,Service_Charges,Distance_To_Metro,Distance_To_Downtown,Nearby_Schools,Nearby_Malls,Latitude,Longitude,Agent_Name,Listing_Status,Transaction_Type,Completion_Status,Price_Per_SqFt,Rent_Per_SqFt,Rental_Yield,Listing_Month,Listing_Year,Luxury_Flag,Premium_Location_Flag,Accessibility_Score,Neighborhood_Convenience_Score,Investment_Grade
PROP_00081,2024-06-29,Silicon Oasis,Silicon Gates,Apartment,Sobha,1,2.0,1186,56.0,1.0,Yes,Off-Plan,0,1073958.92,52785.71,38004.46,6.71,27.37,3,4,25.136799,55.379774,Sara,Sold,Sale,Upcoming,905.5302866779089,44.50734401349072,4.9150585759835215,6,2024,0,0,2.708,3.6,Medium
PROP_00082,2023-10-24,JVC,District 15,Villa,Ellington,6,6.0,6718,2.0,2.0,Yes,Ready,13,9731543.44,512917.16,188956.28,4.17,16.28,7,4,25.047244,55.197172,Ahmed,Rented,Sale,Completed,1448.5774694849656,76.34968145281333,5.270666088708329,10,2023,1,0,5.087,5.2,Low
PROP_00083,2024-02-15,Downtown Dubai,Opera District,Apartment,Ellington,1,2.0,1955,14.0,1.0,Yes,Off-Plan,0,5980673.0,250876.0,47709.8,0.2,1.98,7,5,25.195257,55.272338,Zain,Rented,Sale,Upcoming,3059.1677749360615,128.32531969309463,4.1947787481442305,2,2024,1,1,8.702,5.800000000000001,High
PROP_00084,2023-05-30,International City,China Cluster,Apartment,Sobha,2,3.0,2023,45.0,3.0,No,Ready,4,1417748.23,66299.3,26374.48,6.34,23.44,4,1,25.138972,55.414846,Sara,Active,Sale,Completed,700.8147454275828,32.772763222936234,4.67638037537878,5,2023,0,0,2.686,2.2,Medium
PROP_00085,2024-10-08,Arjan,Lincoln Park,Apartment,Nakheel,3,4.0,1197,20.0,2.0,Yes,Ready,2,1476742.11,67195.65,41806.3,6.73,22.35,8,4,25.064514,55.253159,Hassan,Rented,Sale,Completed,1233.7026817042608,56.13671679197994,4.550263011054787,10,2024,0,0,3.1999999999999993,5.6,Medium
PROP_00086,2024-07-21,Arjan,Vincitore,Villa,Ellington,5,5.0,6289,0.0,2.0,Yes,Ready,12,8892592.08,438148.75,144852.01,4.66,23.13,8,5,25.053374,55.250706,Zain,Sold,Sale,Completed,1413.9914262998886,69.66906503418667,4.927120754649526,7,2024,1,0,4.356999999999999,6.2,Low
PROP_00087,2023-09-11,Dubai Marina,Princess Tower,Penthouse,Azizi,4,5.0,3641,44.0,3.0,No,Ready,2,14190107.83,510725.49,99019.61,0.55,21.28,3,1,25.08266,55.137865,Ahmed,Rented,Sale,Completed,3897.3105822576217,140.27066465256797,3.5991656731476716,9,2023,1,1,5.797,1.8000000000000003,Low
PROP_00088,2024-11-25,Dubai Hills,Sidra,Villa,Nakheel,3,5.0,3917,2.0,1.0,No,Ready,10,7400997.11,377168.39,47661.25,6.23,15.28,2,5,25.100514,55.235925,Zain,Sold,Sale,Completed,1889.4554786826654,96.29011743681389,5.09618345196192,11,2024,1,0,4.357,3.8,Medium
PROP_00089,2024-01-21,Palm Jumeirah,Golden Mile,Apartment,Nakheel,3,4.0,659,17.0,2.0,No,Ready,2,2355720.98,93029.41,15033.3,6.68,15.2,5,5,25.115009,55.138283,Zain,Rented,Sale,Completed,3574.6904097116844,141.16754172989377,3.949084411516342,1,2024,0,1,4.140000000000001,5.0,Medium
PROP_00090,2023-03-21,Al Furjan,Masakin,Townhouse,DAMAC,3,4.0,3638,3.0,1.0,No,Ready,7,5905700.36,249983.29,107123.88,3.75,22.95,3,2,25.022916,55.132582,Fatima,Active,Sale,Completed,1623.3370973062124,68.71448323254536,4.232915230396146,3,2023,1,0,4.23,2.4000000000000004,Low
PROP_00091,2023-02-14,Arjan,Lincoln Park,Villa,Emaar,4,4.0,4560,1.0,3.0,No,Off-Plan,0,5872255.96,296638.69,127726.77,6.2,24.34,3,4,25.055881,55.240124,Maryam,Rented,Sale,Upcoming,1287.7754298245613,65.05234429824561,5.051528612182634,2,2023,1,0,3.266,3.6,Low
PROP_00092,2025-02-26,Palm Jumeirah,Golden Mile,Townhouse,Azizi,3,4.0,2324,3.0,1.0,No,Ready,11,7919607.15,367643.92,30288.54,7.02,17.13,8,4,25.10966,55.145081,Omar,Rented,Rent,Completed,3407.748343373494,158.19445783132528,4.642198950487083,2,2025,1,1,3.577,5.6,Medium
PROP_00093,2023-05-08,Arjan,Vincitore,Villa,Danube,3,5.0,3065,3.0,1.0,Yes,Off-Plan,0,3828218.51,207792.35,56996.79,7.04,21.5,2,5,25.037697,55.255516,Ali,Rented,Sale,Upcoming,1249.0109331158237,67.79522022838499,5.4279124730526425,5,2023,1,0,3.33,3.8,Low
PROP_00094,2023-02-24,Arjan,Lincoln Park,Studio,Sobha,0,1.0,492,58.0,1.0,No,Off-Plan,0,305541.12,18000.0,11607.33,5.03,20.31,1,4,25.052529,55.245549,Sara,Active,Rent,Upcoming,621.0185365853658,36.58536585365854,5.891187412024935,2,2023,0,0,4.254,2.8,Medium
PROP_00095,2025-02-16,Palm Jumeirah,Marina Residences,Apartment,Danube,3,3.0,753,18.0,1.0,Yes,Ready,9,2874513.71,112113.6,18715.38,7.42,15.04,8,2,25.108247,55.145328,Sara,Active,Sale,Completed,3817.4152855245684,148.88924302788845,3.9002631857337713,2,2025,1,1,3.1860000000000004,4.4,Medium
PROP_00096,2024-03-05,Dubai Hills,Sidra,Townhouse,DAMAC,2,3.0,2854,1.0,1.0,Yes,Ready,3,6790464.83,270712.55,66997.86,4.78,19.54,1,2,25.098479,55.235747,Maryam,Active,Sale,Completed,2379.279898388227,94.85373160476524,3.9866571255034393,3,2024,1,0,4.056,1.6,Low
PROP_00097,2024-03-02,Silicon Oasis,Palace Towers,Apartment,Meraas,3,4.0,2195,1.0,2.0,Yes,Ready,11,1819110.72,109868.97,46835.81,6.21,23.19,4,5,25.128758,55.401572,Fatima,Rented,Sale,Completed,828.7520364464692,50.05420045558087,6.039707687501286,3,2024,0,0,3.5759999999999996,4.6,Medium
PROP_00098,2023-09-17,Business Bay,Bay Square,Townhouse,Ellington,5,6.0,3662,0.0,3.0,Yes,Off-Plan,0,8506666.63,438502.09,108127.78,0.66,3.13,7,3,25.195639,55.280536,Ahmed,Rented,Sale,Upcoming,2322.956480065538,119.74388039322776,5.154805155447828,9,2023,1,0,7.956999999999999,4.6,Medium
PROP_00099,2024-12-13,Dubai Marina,Princess Tower,Studio,Ellington,0,1.0,444,6.0,1.0,Yes,Ready,10,949029.75,37819.3,10726.13,1.61,23.41,3,4,25.083582,55.13888,Zain,Rented,Sale,Completed,2137.454391891892,85.1786036036036,3.9850489407734586,12,2024,0,1,5.654,3.6,Medium
PROP_00100,2024-04-29,Dubai Hills,Mulberry,Apartment,Nakheel,1,1.0,1807,6.0,1.0,Yes,Ready,9,3544125.8,152779.2,34013.14,4.52,15.65,7,5,25.1048,55.228745,Omar,Sold,Sale,Completed,1961.3313779745433,84.5485334809076,4.310772490073575,4,2024,1,0,5.175,5.800000000000001,Medium
PROP_00101,2024-01-31,Arjan,Lincoln Park,Studio,Azizi,0,1.0,559,16.0,1.0,No,Ready,13,470069.83,18000.0,13700.68,6.58,22.22,7,4,25.062239,55.237095,Zain,Active,Rent,Completed,840.9120393559929,32.200357781753134,3.8292183099689674,1,2024,0,0,3.2880000000000003,5.2,Low
PROP_00102,2023-10-28,Al Furjan,Masakin,Villa,Meraas,6,6.0,2603,3.0,2.0,No,Off-Plan,0,3779620.68,199888.38,47139.69,3.7,25.94,3,5,25.032188,55.141107,Sara,Rented,Sale,Upcoming,1452.024848252017,76.79154053015752,5.28858308606778,10,2023,1,0,4.556,4.2,Medium
PROP_00103,2024-10-16,Al Furjan,Masakin,Apartment,Sobha,3,4.0,1674,6.0,3.0,No,Ready,11,2003809.38,104359.26,52709.58,4.62,30.08,7,3,25.026666,55.15571,Hassan,Rented,Sale,Completed,1197.018745519713,62.341254480286736,5.2080432920221185,10,2024,0,0,3.29,4.6,Low
PROP_00104,2024-01-06,Dubai Marina,Marina Gate,Townhouse,Danube,3,4.0,1716,0.0,1.0,No,Ready,2,4115089.78,185274.02,41699.63,1.03,18.83,4,3,25.064443,55.112154,Ahmed,Rented,Sale,Completed,2398.070967365967,107.96854312354311,4.502308088160351,1,2024,1,1,6.202,3.4,High
PROP_00105,2023-04-27,Palm Jumeirah,Marina Residences,Apartment,Nakheel,2,3.0,996,51.0,1.0,No,Off-Plan,0,3277969.24,141473.77,20129.04,5.3,17.48,5,2,25.109673,55.112031,Sara,Sold,Sale,Upcoming,3291.1337751004016,142.041937751004,4.315896814211715,4,2023,1,1,4.002,3.2,Medium
PROP_00106,2023-06-26,Dubai Marina,Cayan Tower,Apartment,Danube,3,4.0,1834,26.0,1.0,Yes,Ready,4,4881593.25,188165.05,32617.02,2.68,19.89,2,4,25.077311,55.128935,Omar,Sold,Rent,Completed,2661.7193293347873,102.598173391494,3.8545827225568208,6,2023,1,1,5.471,3.2,Medium
PROP_00107,2023-05-23,Dubai Hills,Park Heights,Studio,Ellington,0,1.0,412,23.0,1.0,No,Ready,7,590847.57,24334.54,14385.23,4.05,20.15,2,2,25.101759,55.241981,Ali,Rented,Sale,Completed,1434.0960436893204,59.064417475728156,4.118581718124017,5,2023,0,0,4.36,2.0,Medium
PROP_00108,2024-02-25,JVC,District 12,Apartment,Ellington,1,2.0,681,51.0,3.0,No,Off-Plan,0,899818.49,37580.45,14057.38,3.85,17.71,8,5,25.059031,55.222665,Sara,Rented,Sale,Upcoming,1321.3193685756241,55.18421439060205,4.176447852277407,2,2024,0,0,5.304,6.2,Medium
PROP_00109,2023-06-06,Palm Jumeirah,Marina Residences,Apartment,Ellington,2,2.0,1418,56.0,2.0,Yes,Ready,1,4668703.28,216387.82,41035.85,4.37,20.78,2,5,25.099994,55.127225,Fatima,Rented,Sale,Completed,3292.4564739069115,152.60071932299013,4.634859125165907,6,2023,1,1,4.737,3.8,Medium
PROP_00110,2024-06-30,Arjan,Lincoln Park,Apartment,Azizi,3,4.0,1937,36.0,1.0,No,Off-Plan,0,2146442.66,105214.85,60566.53,5.88,22.41,5,5,25.068332,55.231735,Sara,Rented,Rent,Upcoming,1108.1273412493547,54.31845637583893,4.9018243981416205,6,2024,0,0,3.819,5.0,Low
PROP_00111,2024-03-02,Downtown Dubai,The Residences,Townhouse,Nakheel,2,2.0,3734,0.0,1.0,Yes,Ready,8,11681140.48,527161.28,128565.91,0.2,4.44,4,5,25.19096,55.300114,Zain,Rented,Rent,Completed,3128.3182860203538,141.17870380289236,4.512926463837887,3,2024,1,1,8.456,4.6,Medium
PROP_00112,2023-07-28,Silicon Oasis,Axis Residences,Apartment,Sobha,1,1.0,1410,21.0,2.0,No,Ready,13,1163177.22,60579.43,41732.81,6.4,24.3,8,4,25.118493,55.376708,Hassan,Rented,Sale,Completed,824.9483829787234,42.96413475177305,5.208099759725349,7,2023,0,0,3.17,5.6,Medium
PROP_00113,2023-09-11,Al Furjan,Murooj,Apartment,Ellington,3,3.0,745,60.0,1.0,No,Off-Plan,0,889783.2,46885.61,25848.28,4.54,27.5,5,4,25.017425,55.138966,Sara,Active,Rent,Upcoming,1194.3398657718121,62.93370469798658,5.269329652436683,9,2023,0,0,3.7800000000000002,4.4,Medium
PROP_00114,2024-05-24,Business Bay,Executive Towers,Apartment,Danube,2,2.0,979,64.0,2.0,No,Ready,14,1886786.0,101008.64,10092.25,1.26,4.49,8,3,25.19524,55.268951,Zain,Active,Rent,Completed,1927.258426966292,103.17532175689479,5.353476228888702,5,2024,0,0,7.521000000000001,5.0,Medium
PROP_00115,2023-05-18,Dubai Marina,Marina Gate,Penthouse,Meraas,4,6.0,6094,37.0,2.0,Yes,Ready,0,23649787.37,899515.41,91437.01,0.2,22.63,2,4,25.06587,55.152467,Ali,Sold,Sale,Completed,3880.831534296029,147.60672957006892,3.8034820183670854,5,2023,1,1,6.437,3.2,Medium
PROP_00116,2024-11-27,Arjan,Miraclz,Apartment,Danube,3,4.0,1899,10.0,2.0,No,Ready,14,2062710.23,103371.04,59341.54,5.72,17.66,5,5,25.062845,55.245386,Omar,Active,Sale,Completed,1086.2086519220643,54.43446024223275,5.011418399762336,11,2024,0,0,4.3740000000000006,5.0,Low
PROP_00117,2023-05-21,Silicon Oasis,Silicon Gates,Apartment,DAMAC,2,2.0,777,66.0,2.0,No,Ready,1,754502.02,36636.81,10036.43,3.77,28.56,1,1,25.132571,55.365417,Zain,Sold,Sale,Completed,971.0450707850708,47.151621621621615,4.8557603596608,5,2023,0,0,3.4590000000000005,1.0,Medium
PROP_00118,2023-01-18,Al Furjan,Azizi Tulip,Villa,Nakheel,5,7.0,3301,2.0,2.0,Yes,Ready,15,5285294.82,262169.11,100822.83,4.21,24.06,5,4,25.022602,55.137217,Maryam,Rented,Sale,Completed,1601.1193032414421,79.42111784307785,4.9603497804499,1,2023,1,0,4.289,4.4,Low
PROP_00119,2024-05-06,Al Furjan,Azizi Tulip,Townhouse,Danube,5,6.0,1674,1.0,3.0,No,Off-Plan,0,2183809.79,120214.65,50571.15,4.3,27.69,1,5,25.027966,55.14431,Ahmed,Rented,Rent,Upcoming,1304.545872162485,71.81281362007168,5.504813219103665,5,2024,0,0,4.0809999999999995,3.4,Low
PROP_00120,2024-02-27,Business Bay,Bay Square,Townhouse,Danube,3,3.0,2187,3.0,1.0,Yes,Off-Plan,0,5969505.09,259059.56,29684.97,2.3,1.0,7,2,25.175962,55.275903,Sara,Active,Sale,Upcoming,2729.5405075445815,118.45430269775949,4.339715874168054,2,2024,1,0,7.15,4.0,Medium
PROP_00121,2023-12-17,JVC,District 12,Villa,Meraas,6,8.0,3708,3.0,1.0,Yes,Ready,5,5028865.8,286372.59,113571.92,4.6,20.81,8,5,25.046104,55.212472,Zain,Rented,Sale,Completed,1356.2205501618123,77.23101132686085,5.6945761010365405,12,2023,1,0,4.619,6.2,Low
PROP_00122,2024-05-06,International City,England Cluster,Townhouse,Sobha,3,4.0,1628,2.0,3.0,No,Ready,6,1193684.5,60785.88,30135.88,6.26,27.55,8,3,25.154241,55.418536,Ali,Active,Sale,Completed,733.2214373464374,37.337764127764125,5.092290299488684,5,2024,0,0,2.7150000000000003,5.0,Medium
PROP_00123,2024-03-28,Al Furjan,Murooj,Penthouse,Sobha,4,5.0,3750,20.0,1.0,No,Ready,9,7028891.31,340966.99,126117.31,4.11,26.04,2,3,25.016809,55.147978,Maryam,Rented,Sale,Completed,1874.3710159999998,90.92453066666667,4.8509355880194995,3,2024,1,0,3.941,2.5999999999999996,Low
PROP_00124,2023-02-23,Arjan,Miraclz,Villa,Azizi,4,4.0,3762,0.0,3.0,No,Off-Plan,0,4326754.06,244704.3,115573.53,6.3,18.56,4,2,25.038806,55.241491,Sara,Rented,Sale,Upcoming,1150.1206964380647,65.046331738437,5.655609184313102,2,2023,1,0,3.3939999999999997,2.8,Low
PROP_00125,2023-10-20,Downtown Dubai,Opera District,Apartment,Meraas,4,5.0,945,62.0,3.0,Yes,Ready,6,2661426.9,129060.72,26139.74,0.76,5.95,5,3,25.193196,55.279397,Fatima,Active,Sale,Completed,2816.324761904762,136.57219047619049,4.849305460916473,10,2023,1,1,7.625,3.8,High
PROP_00126,2023-01-10,Dubai Marina,Marina Gate,Townhouse,Azizi,2,3.0,1771,3.0,1.0,Yes,Off-Plan,0,4169922.03,198190.8,60440.48,1.99,21.07,5,1,25.082175,55.159459,Fatima,Active,Sale,Upcoming,2354.557893845285,111.90897797854319,4.752865846750617,1,2023,1,1,5.098,2.6,Medium
PROP_00127,2025-01-18,Arjan,Miraclz,Townhouse,Ellington,3,4.0,1611,2.0,1.0,No,Ready,3,2102082.48,95232.8,36459.07,6.49,22.76,6,2,25.070808,55.253339,Hassan,Rented,Sale,Completed,1304.8308379888267,59.11409062693979,4.530402631965231,1,2025,0,0,2.8789999999999996,3.6000000000000005,Medium
PROP_00128,2024-11-16,Dubai Hills,Mulberry,Apartment,Nakheel,2,3.0,2210,55.0,2.0,Yes,Ready,10,4633828.17,189467.39,71583.72,5.08,15.92,2,4,25.103449,55.236175,Omar,Sold,Sale,Completed,2096.7548280542987,85.73185067873304,4.088787565033945,11,2024,1,0,4.668,3.2,Low
PROP_00129,2024-10-31,Downtown Dubai,Burj Views,Penthouse,Meraas,4,6.0,5859,43.0,1.0,No,Off-Plan,0,24013302.15,1028105.38,158489.05,0.91,3.64,1,3,25.195067,55.285691,Omar,Active,Sale,Upcoming,4098.532539682539,175.47454855777437,4.281399424277015,10,2024,1,1,7.781000000000001,2.1999999999999997,Medium
PROP_00130,2024-05-04,Al Furjan,Murooj,Apartment,DAMAC,1,2.0,1584,48.0,2.0,No,Ready,7,2041880.43,91778.72,32137.59,5.95,24.84,4,2,25.015259,55.15914,Ali,Sold,Sale,Completed,1289.065928030303,57.94111111111111,4.494813636075644,5,2024,0,0,2.941,2.8,Medium
PROP_00131,2023-04-25,Business Bay,DAMAC Towers,Townhouse,Ellington,3,3.0,3835,3.0,2.0,No,Ready,11,7377134.24,426634.02,80491.55,1.81,5.16,2,5,25.173159,55.284139,Omar,Sold,Rent,Completed,1923.6334393741852,111.24746284224251,5.783194477968453,4,2023,1,0,7.578999999999999,3.8,Medium
PROP_00132,2023-05-16,Dubai Marina,Cayan Tower,Penthouse,Azizi,5,7.0,6087,12.0,2.0,Yes,Ready,14,17447095.58,898255.09,178650.56,2.03,20.64,1,4,25.082671,55.148896,Omar,Rented,Sale,Completed,2866.288086085099,147.5694250041071,5.148450559471287,5,2023,1,1,5.721,2.8,Medium
PROP_00133,2023-12-19,International City,England Cluster,Villa,Emaar,5,5.0,5521,1.0,2.0,No,Ready,2,4923605.51,228738.72,47805.35,7.85,28.16,1,4,25.178093,55.430989,Maryam,Sold,Rent,Completed,891.7959626879189,41.43066835718167,4.645756438760667,12,2023,1,0,2.059,2.8,Medium
PROP_00134,2023-03-24,Downtown Dubai,The Residences,Penthouse,DAMAC,5,7.0,6011,48.0,2.0,No,Ready,14,23249310.1,1058114.0,92181.98,0.2,1.27,7,4,25.20007,55.253548,Fatima,Sold,Sale,Completed,3867.7940608883714,176.02961237730827,4.55116300418738,3,2023,1,1,8.573,5.2,Medium
PROP_00135,2024-01-24,International City,China Cluster,Townhouse,Ellington,3,3.0,3650,20.0,1.0,Yes,Ready,14,3188059.59,146499.29,75253.48,6.64,29.57,7,5,25.18014,55.412601,Fatima,Rented,Sale,Completed,873.4409835616437,40.13679178082192,4.595249425685924,1,2024,1,0,2.723,5.800000000000001,Low
PROP_00136,2024-08-31,JVC,District 10,Villa,Nakheel,6,8.0,4632,0.0,1.0,No,Ready,6,6634835.15,336589.75,50746.46,4.24,17.5,2,1,25.061631,55.195675,Ahmed,Rented,Rent,Completed,1432.3910082037996,72.66618091537133,5.073068770970142,8,2024,1,0,4.33,1.4,Low
PROP_00137,2023-11-06,Dubai Marina,Princess Tower,Villa,Emaar,3,3.0,2806,2.0,1.0,Yes,Ready,10,7009553.94,338315.97,89051.76,1.74,19.9,6,2,25.083824,55.141665,Omar,Sold,Sale,Completed,2498.0591375623667,120.56877049180326,4.8264978470227735,11,2023,1,1,5.54,3.6000000000000005,Medium
PROP_00138,2023-11-23,Business Bay,Bay Square,Villa,Danube,6,8.0,2884,3.0,1.0,No,Ready,11,7208542.61,354311.04,87752.47,0.67,5.98,7,5,25.191153,55.282742,Fatima,Rented,Rent,Completed,2499.4946636615814,122.85403606102635,4.915154965006165,11,2023,1,0,8.067,5.800000000000001,Medium
PROP_00139,2024-07-24,Palm Jumeirah,Golden Mile,Apartment,Danube,3,3.0,1376,60.0,1.0,Yes,Off-Plan,0,5293105.77,210649.48,43842.41,5.56,17.25,7,4,25.122885,55.142436,Omar,Sold,Sale,Upcoming,3846.733844476744,153.08828488372095,3.979695270665261,7,2024,1,1,4.295,5.2,Medium
PROP_00140,2023-07-12,International City,China Cluster,Apartment,Sobha,1,1.0,1430,7.0,1.0,Yes,Ready,12,995338.85,42224.15,20081.6,8.89,27.25,1,1,25.155599,55.409647,Zain,Active,Rent,Completed,696.0411538461539,29.527377622377625,4.242188476818724,7,2023,0,0,1.0299999999999996,1.0,Medium
PROP_00141,2024-12-21,Silicon Oasis,Axis Residences,Townhouse,Azizi,3,3.0,3240,0.0,3.0,No,Ready,15,3294875.37,171686.24,60139.53,4.59,23.64,4,5,25.120124,55.380252,Ahmed,Sold,Sale,Completed,1016.9368425925926,52.989580246913576,5.210705132073022,12,2024,1,0,4.341,4.6,Low
PROP_00142,2025-02-18,JVC,District 12,Penthouse,Ellington,4,6.0,3483,66.0,2.0,No,Ready,14,5530055.61,305466.29,51623.37,5.04,18.46,2,4,25.065075,55.211359,Ali,Rented,Sale,Completed,1587.7277088716623,87.70206431237439,5.523747165356262,2,2025,1,0,4.434,3.2,Low
PROP_00143,2024-01-24,Al Furjan,Masakin,Apartment,Danube,3,4.0,1996,38.0,1.0,Yes,Ready,6,2907099.63,130161.07,34712.13,5.68,26.36,6,2,25.024407,55.150907,Ahmed,Active,Rent,Completed,1456.4627404809619,65.21095691382766,4.477351538172085,1,2024,1,0,2.924,3.6000000000000005,Medium
PROP_00144,2024-05-15,Silicon Oasis,Silicon Gates,Villa,Ellington,6,6.0,3704,2.0,1.0,No,Off-Plan,0,3973426.91,215413.19,63035.56,6.25,26.22,3,5,25.123949,55.377413,Hassan,Sold,Rent,Upcoming,1072.7394465442765,58.156908747300214,5.4213452236371955,5,2024,1,0,3.253,4.2,Low
PROP_00145,2024-12-25,Business Bay,Bay Square,Penthouse,Emaar,3,5.0,3056,18.0,3.0,Yes,Off-Plan,0,9133842.87,476707.47,96385.55,0.33,4.26,4,1,25.19095,55.274983,Ahmed,Active,Rent,Upcoming,2988.822928664921,155.9906642670157,5.219133685403546,12,2024,1,0,7.609,2.2,Medium
PROP_00146,2024-06-26,Business Bay,Executive Towers,Apartment,Meraas,4,4.0,2197,1.0,2.0,No,Ready,13,4003768.89,227218.7,17954.8,1.65,5.8,1,1,25.186246,55.2717,Hassan,Rented,Sale,Completed,1822.3800136549842,103.42225762403278,5.675120273987642,6,2024,1,0,6.795,1.0,Medium
PROP_00147,2023-10-01,Arjan,Miraclz,Penthouse,Emaar,5,6.0,7295,31.0,1.0,No,Off-Plan,0,12377058.96,585048.58,60146.95,6.15,21.56,5,3,25.057636,55.233146,Sara,Active,Sale,Upcoming,1696.6496175462646,80.19857162440027,4.726878831964456,10,2023,1,0,3.3689999999999998,3.8,Low
PROP_00148,2024-10-14,Palm Jumeirah,Shoreline,Apartment,Danube,1,1.0,686,52.0,2.0,No,Ready,12,2356056.96,92009.35,7386.69,6.64,17.2,8,1,25.110536,55.134953,Sara,Rented,Sale,Completed,3434.4853644314867,134.124416909621,3.9052260434314796,10,2024,0,1,3.16,3.8000000000000003,Medium
PROP_00149,2023-03-18,Dubai Marina,Cayan Tower,Apartment,Meraas,1,1.0,1690,28.0,3.0,No,Ready,15,3314988.26,159033.83,48700.01,2.68,19.53,5,1,25.099108,55.151037,Sara,Sold,Sale,Completed,1961.5315147928993,94.10285798816567,4.797417593267736,3,2023,1,1,4.907,2.6,Medium
PROP_00150,2024-07-31,Arjan,Miraclz,Villa,Emaar,4,6.0,4507,3.0,1.0,Yes,Off-Plan,0,5933135.9,309175.93,39047.96,7.25,25.45,5,2,25.054448,55.263812,Omar,Sold,Sale,Upcoming,1316.4268693144,68.59905258486798,5.2110036785100435,7,2024,1,0,2.2300000000000004,3.2,Medium
PROP_00151,2023-03-19,JVC,District 15,Studio,Danube,0,2.0,575,45.0,1.0,No,Ready,3,643214.46,26188.57,20080.36,3.24,15.1,7,2,25.050979,55.200788,Sara,Rented,Sale,Completed,1118.6338434782608,45.54533913043478,4.071514499223167,3,2023,0,0,5.2700000000000005,4.0,Medium
PROP_00152,2024-11-27,Al Furjan,Murooj,Studio,Danube,0,1.0,479,30.0,1.0,No,Ready,12,433801.96,21009.37,13826.92,3.81,26.42,7,2,25.009532,55.139333,Hassan,Sold,Rent,Completed,905.640835073069,43.86089770354906,4.843078625094271,11,2024,0,0,3.8529999999999998,4.0,Medium
PROP_00153,2023-11-12,Silicon Oasis,Axis Residences,Apartment,Sobha,2,3.0,1219,41.0,1.0,Yes,Ready,3,1242234.74,58825.67,39179.49,5.46,22.58,2,1,25.119706,55.388505,Maryam,Active,Sale,Completed,1019.0604922067268,48.2573174733388,4.735471332897999,11,2023,0,0,3.212,1.4,Medium
PROP_00154,2024-09-04,Dubai Hills,Sidra,Studio,DAMAC,0,1.0,557,4.0,1.0,Yes,Ready,11,891396.92,38075.7,12625.68,3.66,14.31,2,5,25.118265,55.215187,Maryam,Sold,Sale,Completed,1600.3535368043088,68.3585278276481,4.271464164359015,9,2024,0,0,5.739,3.8,Medium
PROP_00155,2023-10-02,Al Furjan,Azizi Tulip,Apartment,Danube,2,3.0,848,22.0,1.0,No,Off-Plan,0,1003479.8,50425.2,21121.94,4.77,25.39,5,3,25.042401,55.138236,Omar,Rented,Rent,Upcoming,1183.348820754717,59.46367924528302,5.025033887079739,10,2023,0,0,3.6760000000000006,3.8,Medium
PROP_00156,2023-05-19,Dubai Hills,Park Heights,Apartment,Danube,3,3.0,2351,64.0,2.0,No,Ready,6,4121464.99,193748.41,33124.61,4.36,18.6,8,1,25.110907,55.222822,Zain,Sold,Rent,Completed,1753.0689025946406,82.41106337728627,4.7009597429578065,5,2023,1,0,4.16,3.8000000000000003,Medium
PROP_00157,2023-11-18,Arjan,Lincoln Park,Penthouse,Ellington,5,6.0,3083,39.0,1.0,No,Off-Plan,0,4729847.95,249399.72,50498.84,5.98,21.45,4,4,25.053118,55.269723,Maryam,Sold,Sale,Upcoming,1534.170596821278,80.89514109633474,5.272890854768386,11,2023,1,0,3.665,4.0,Low
PROP_00158,2024-07-12,Business Bay,DAMAC Towers,Penthouse,Sobha,4,6.0,4067,15.0,2.0,No,Off-Plan,0,12620797.39,597905.4,104678.74,1.21,4.01,4,5,25.179794,55.275167,Ali,Active,Sale,Upcoming,3103.2204057044505,147.013867715761,4.737461362574017,7,2024,1,0,7.994,4.6,Medium
PROP_00159,2024-10-10,Business Bay,Bay Square,Studio,Emaar,0,2.0,425,9.0,2.0,No,Off-Plan,0,933498.65,37950.0,14721.95,0.2,4.99,8,2,25.194774,55.26859,Ali,Active,Sale,Upcoming,2196.467411764706,89.29411764705883,4.06535135321299,10,2024,0,0,7.801,4.4,Medium
PROP_00160,2024-08-31,Arjan,Lincoln Park,Apartment,Nakheel,4,5.0,651,70.0,1.0,No,Off-Plan,0,784614.75,37370.33,14598.38,5.62,22.05,6,5,25.066321,55.235212,Hassan,Active,Sale,Upcoming,1205.245391705069,57.40450076804916,4.762889048415162,8,2024,0,0,3.985,5.4,Medium
PROP_00161,2023-08-16,Downtown Dubai,Burj Views,Studio,Ellington,0,1.0,492,56.0,1.0,Yes,Ready,0,1435669.79,54014.6,38625.785,1.54,4.8,2,3,25.190731,55.281382,Maryam,Active,Sale,Completed,2918.0280284552846,109.78577235772357,3.7623275474787277,8,2023,0,1,7.35,2.5999999999999996,Medium
PROP_00162,2023-04-29,International City,France Cluster,Villa,Azizi,5,5.0,3713,3.0,1.0,No,Ready,9,3598071.62,154725.22,92391.42,7.41,28.79,7,1,25.185158,55.405947,Fatima,Sold,Rent,Completed,969.0470293563156,41.67121465122543,4.30022624174446,4,2023,1,0,1.616,3.4000000000000004,Low
